hour_index,xuehua550,模板1,模板2,模板3,随机曲线1
5449,600.700162,75.389937,39.389937,75.389937,239.886667
5450,603.509745,74.372882,38.372882,74.372882,239.913333
5451,568.049137,73.681785,37.681785,73.681785,240.01
5452,601.380925,73.729739,37.729739,73.729739,236.593333
5453,607.497284,74.88737,38.88737,74.88737,242.646667
5454,554.97709,77.281375,41.281375,77.281375,243.626667
5455,569.732596,80.512957,44.512957,80.512957,243.67
5456,560.066109,83.552208,47.552208,83.552208,251.416667
5457,611.037757,85.187028,49.187028,85.187028,262.843333
5458,533.446503,84.875843,48.875843,84.875843,276.856667
5459,560.508227,83.171881,47.171881,83.171881,264.666667
5460,720.076759,81.226461,45.226461,81.226461,255.47
5461,681.872476,79.955944,43.955944,79.955944,263.72
5462,697.839316,79.711961,43.711961,79.711961,256.98
5463,560.188714,80.500909,44.500909,80.500909,245.56
5464,553.336009,82.228776,46.228776,82.228776,256.45
5465,545.894142,84.673005,48.673005,84.673005,254.69
5466,576.700267,87.329882,51.329882,87.329882,262.69
5467,624.802513,89.429554,53.429554,89.429554,274.91
5468,540.238409,90.232353,54.232353,90.232353,244.43
5469,539.519547,89.429441,53.429441,89.429441,239.23
5470,538.143064,87.328923,51.328923,87.328923,243.48
5471,547.906029,84.666612,48.666612,84.666612,255.98
5472,547.863557,82.194839,46.194839,82.194839,252.76
5473,555.445653,75.340751,39.340751,75.340751,258.97
5474,546.865332,74.323697,38.323697,74.323697,259.79
5475,545.365454,73.632599,37.632599,73.632599,248.15
5476,557.242044,73.680553,37.680553,73.680553,259.17
5477,567.96962,74.838185,38.838185,74.838185,260.93
5478,554.013111,77.232189,41.232189,77.232189,242.885
5479,557.647051,80.463772,44.463772,80.463772,248.78
5480,584.527526,83.503022,47.503022,83.503022,245.02
5481,574.742994,85.137843,49.137843,85.137843,261.92
5482,538.051168,84.826657,48.826657,84.826657,232.11
5483,566.591921,83.122696,47.122696,83.122696,245.2
5484,560.705383,81.177275,45.177275,81.177275,285.83
5485,669.483916,79.906758,43.906758,79.906758,278.55
5486,546.914228,79.662776,43.662776,79.662776,281.7
5487,572.481359,80.451724,44.451724,80.451724,245.07
5488,563.052417,82.179591,46.179591,82.179591,242.17
5489,561.125684,84.623819,48.623819,84.623819,238.74
5490,617.212741,87.280696,51.280696,87.280696,251.29
5491,597.605866,89.380368,53.380368,89.380368,265.59
5492,553.723351,90.183168,54.183168,90.183168,235.89
5493,569.948231,89.380256,53.380256,89.380256,235.51
5494,548.545962,87.279737,51.279737,87.279737,234.77
5495,534.870226,84.617427,48.617427,84.617427,239.7
5496,558.607137,82.145654,46.145654,82.145654,239.68
5497,537.922749,70.292402,34.292402,70.292402,243.086667
5498,531.551728,69.275347,33.275347,69.275347,239.206667
5499,542.130284,68.58425,32.58425,68.58425,238.483333
5500,535.922878,68.632204,32.632204,68.632204,243.85
5501,540.44803,69.789836,33.789836,69.789836,248.12
5502,536.635669,72.18384,36.18384,72.18384,242.466667
5503,526.570444,75.415422,39.415422,75.415422,244.02
5504,536.968332,78.454673,42.454673,78.454673,253.943333
5505,549.84197,80.089494,44.089494,80.089494,250.6
5506,575.052883,79.778308,43.778308,79.778308,234.72
5507,561.224845,78.074347,42.074347,78.074347,247.596667
5508,564.144871,76.128926,40.128926,76.128926,245.28
5509,617.961964,74.858409,38.858409,74.858409,275.983333
5510,570.056207,74.614426,38.614426,74.614426,239.23
5511,545.276577,75.403375,39.403375,75.403375,249.788333
5512,561.821945,77.131241,41.131241,77.131241,246.22
5513,550.147482,79.57547,43.57547,79.57547,245.45
5514,577.072613,82.232347,46.232347,82.232347,263.6
5515,595.817981,84.332019,48.332019,84.332019,258.05
5516,535.922878,85.134818,49.134818,85.134818,242.34
5517,525.515476,84.331906,48.331906,84.331906,248.86
5518,531.194077,82.231388,46.231388,82.231388,240
5519,524.086331,79.569078,43.569078,79.569078,232.94
5520,535.183946,77.097304,41.097304,77.097304,244.42
5521,526.010691,70.244904,34.244904,70.244904,234.65
5522,528.54718,69.227849,33.227849,69.227849,230.97
5523,533.125851,68.536752,32.536752,68.536752,236.87
5524,530.242306,68.584705,32.584705,68.584705,233.54
5525,533.18758,69.742337,33.742337,69.742337,236
5526,545.249253,72.136342,36.136342,72.136342,233.94
5527,549.958216,75.367924,39.367924,75.367924,227.75
5528,535.751946,78.407174,42.407174,78.407174,234.125
5529,529.857347,80.041995,44.041995,80.041995,240.6
5530,552.777127,79.73081,43.73081,79.73081,250.71
5531,557.878155,78.026848,42.026848,78.026848,245.49
5532,543.050555,76.081427,40.081427,76.081427,246.65
5533,603.463671,74.81091,38.81091,74.81091,263.8
5534,550.227693,74.566928,38.566928,74.566928,248.9
5535,609.921325,75.355876,39.355876,75.355876,238.44
5536,599.673197,77.083743,41.083743,77.083743,245.73
5537,616.206071,79.527972,43.527972,79.527972,240.74
5538,560.086531,82.184849,46.184849,82.184849,251.42
5539,601.756581,84.284521,48.284521,84.284521,257.51
5540,556.484565,85.08732,49.08732,85.08732,233.54
5541,544.400598,84.284408,48.284408,84.284408,227.02
5542,549.950946,82.183889,46.183889,82.183889,230.75
5543,565.89675,79.521579,43.521579,79.521579,226
5544,554.273205,77.049806,41.049806,77.049806,233.12
5545,528.669873,75.19827,39.19827,75.19827,227.365
5546,522.735353,74.181215,38.181215,74.181215,229.07
5547,544.057258,73.490118,37.490118,73.490118,231.92
5548,528.211488,73.538071,37.538071,73.538071,230.156667
5549,538.9019,74.695703,38.695703,74.695703,231.956667
5550,537.996098,77.089708,41.089708,77.089708,238.426667
5551,539.294237,80.32129,44.32129,80.32129,240.653333
5552,543.096898,83.36054,47.36054,83.36054,233.443333
5553,581.243979,84.995361,48.995361,84.995361,229.913333
5554,555.581655,84.684176,48.684176,84.684176,241.923333
5555,545.667088,82.980214,46.980214,82.980214,244.116667
5556,559.33379,81.034794,45.034794,81.034794,237.336667
5557,598.507653,79.764276,43.764276,79.764276,259.776667
5558,553.336009,79.520294,43.520294,79.520294,240.776667
5559,552.701889,80.309242,44.309242,80.309242,261.61
5560,535.131536,82.037109,46.037109,82.037109,258.666667
5561,549.776657,84.481338,48.481338,84.481338,263.33
5562,590.642462,87.138215,51.138215,87.138215,245.028333
5563,583.608298,89.237887,53.237887,89.237887,259.28
5564,556.178658,90.040686,54.040686,90.040686,243.53
5565,572.100278,89.237774,53.237774,89.237774,238.01
5566,591.471149,87.137255,51.137255,87.137255,240.65
5567,586.786455,84.474945,48.474945,84.474945,247.33
5568,546.704896,82.003172,46.003172,82.003172,242.58
5569,543.79584,75.152514,39.152514,75.152514,229.15
5570,538.179861,74.13546,38.13546,74.13546,225
5571,541.332101,73.444363,37.444363,73.444363,237.84
5572,580.347522,73.492316,37.492316,73.492316,228.85
5573,598.273353,74.649948,38.649948,74.649948,235.18
5574,594.463559,77.043953,41.043953,77.043953,234.69
5575,530.390789,80.275535,44.275535,80.275535,235.39
5576,538.100162,83.314785,47.314785,83.314785,237.36
5577,580.534174,84.949606,48.949606,84.949606,252.85
5578,569.795446,84.63842,48.63842,84.63842,243.145
5579,550.278777,82.934459,46.934459,82.934459,238.63
5580,574.50877,80.989038,44.989038,80.989038,244.72
5581,546.433648,79.718521,43.718521,79.718521,258.32
5582,539.381761,79.474539,43.474539,79.474539,242.17
5583,539.997877,80.263487,44.263487,80.263487,241.89
5584,523.481317,81.991354,45.991354,81.991354,233.09
5585,568.350064,84.435582,48.435582,84.435582,240.57
5586,585.157457,87.092459,51.092459,87.092459,255.91
5587,597.861398,89.192132,53.192132,89.192132,253.64
5588,581.061222,89.994931,53.994931,89.994931,243.4
5589,558.269967,89.192019,53.192019,89.192019,249.65
5590,562.598626,87.0915,51.0915,87.0915,256.17
5591,575.731819,84.42919,48.42919,84.42919,254.68
5592,556.933549,81.957417,45.957417,81.957417,239.13
5593,537.648489,75.107651,39.107651,75.107651,237.71
5594,537.703241,74.090597,38.090597,74.090597,234.79
5595,531.064661,73.399499,37.399499,73.399499,236.46
5596,522.576536,73.447453,37.447453,73.447453,252.546667
5597,525.302038,74.605085,38.605085,74.605085,258.25
5598,523.337198,76.999089,40.999089,76.999089,257.096667
5599,529.49113,80.230672,44.230672,80.230672,230.25
5600,570.056207,83.269922,47.269922,83.269922,234.746667
5601,551.048992,84.904743,48.904743,84.904743,252.61
5602,557.862197,84.593557,48.593557,84.593557,248.803333
5603,571.469479,82.889596,46.889596,82.889596,240.8
5604,556.649719,80.944175,44.944175,80.944175,250.516667
5605,640.855003,79.673658,43.673658,79.673658,239
5606,564.400631,79.429676,43.429676,79.429676,235.436667
5607,548.225325,80.218624,44.218624,80.218624,235.763333
5608,555.523343,81.946491,45.946491,81.946491,225.556667
5609,545.481845,84.390719,48.390719,84.390719,248.263333
5610,587.966444,87.047596,51.047596,87.047596,254.15
5611,647.328874,89.147268,53.147268,89.147268,258.126667
5612,650.722635,89.950068,53.950068,89.950068,252.788333
5613,614.282726,89.147156,53.147156,89.147156,244.28
5614,575.109313,87.046637,51.046637,87.046637,246.04
5615,533.092212,84.384327,48.384327,84.384327,250.95
5616,568.447604,81.912554,45.912554,81.912554,243.72
5617,541.428924,75.063694,39.063694,75.063694,234.5
5618,550.410288,74.046639,38.046639,74.046639,234.53
5619,539.934732,73.355542,37.355542,73.355542,230.67
5620,531.372581,73.403495,37.403495,73.403495,224.88
5621,529.726227,74.561127,38.561127,74.561127,226.87
5622,544.8678,76.955132,40.955132,76.955132,225.45
5623,522.230483,80.186714,44.186714,80.186714,229.68
5624,544.21862,83.225964,47.225964,83.225964,248.9
5625,571.734172,84.860785,48.860785,84.860785,241.15
5626,556.563171,84.5496,48.5496,84.5496,244.11
5627,551.611103,82.845638,46.845638,82.845638,249.42
5628,549.660679,80.900217,44.900217,80.900217,243.6
5629,604.689052,79.6297,43.6297,79.6297,269.56
5630,542.839099,79.385718,43.385718,79.385718,246.75
5631,555.788003,80.174666,44.174666,80.174666,239.85
5632,560.082448,81.902533,45.902533,81.902533,243.12
5633,540.086389,84.346762,48.346762,84.346762,238.54
5634,609.038067,87.003639,51.003639,87.003639,255.06
5635,669.169471,89.103311,53.103311,89.103311,271.08
5636,593.185962,89.90611,53.90611,89.90611,271.86
5637,592.970511,89.103198,53.103198,89.103198,262.81
5638,573.446583,87.002679,51.002679,87.002679,250.73
5639,563.894001,84.340369,48.340369,84.340369,231.9
5640,561.324107,81.868596,45.868596,81.868596,248.3
5641,542.189067,75.020654,39.020654,75.020654,236.51
5642,559.236576,74.0036,38.0036,74.0036,240.86
5643,560.139653,73.312502,37.312502,73.312502,235.73
5644,574.153636,73.360456,37.360456,73.360456,230.86
5645,579.535344,74.518088,38.518088,74.518088,229.83
5646,594.441812,76.912092,40.912092,76.912092,238.24
5647,627.780893,80.143675,44.143675,80.143675,224.616667
5648,630.68362,83.182925,47.182925,83.182925,237.92
5649,654.120927,84.817746,48.817746,84.817746,249.516667
5650,614.466782,84.50656,48.50656,84.50656,243.563333
5651,556.649719,82.802599,46.802599,82.802599,241.403333
5652,574.041711,80.857178,44.857178,80.857178,240.516667
5653,615.760421,79.586661,43.586661,79.586661,260.13
5654,555.944059,79.342679,43.342679,79.342679,237.23
5655,538.216681,80.131627,44.131627,80.131627,243.233333
5656,539.982086,81.859494,45.859494,81.859494,245.026667
5657,547.778686,84.303722,48.303722,84.303722,235.81
5658,566.026743,86.960599,50.960599,86.960599,261.363333
5659,589.219436,89.060272,53.060272,89.060272,275.916667
5660,596.312522,89.863071,53.863071,89.863071,256.703333
5661,543.375622,89.060159,53.060159,89.060159,256.636667
5662,537.648489,86.95964,50.95964,86.95964,250.136667
5663,532.840604,84.29733,48.29733,84.29733,246.551667
5664,535.429179,81.825557,45.825557,81.825557,245.53
5665,536.153565,69.978546,33.978546,69.978546,236.9
5666,536.510291,68.961492,32.961492,68.961492,244.68
5667,546.039002,68.270394,32.270394,68.270394,245.05
5668,535.323947,68.318348,32.318348,68.318348,250.39
5669,532.573558,69.47598,33.47598,69.47598,252.27
5670,529.930933,71.869984,35.869984,71.869984,257.09
5671,526.570444,75.101567,39.101567,75.101567,266.35
5672,535.131536,78.140817,42.140817,78.140817,267.08
5673,545.440744,79.775638,43.775638,79.775638,272.63
5674,539.9158,79.464452,43.464452,79.464452,262.86
5675,540.530797,77.760491,41.760491,77.760491,243.6
5676,563.010311,75.81507,39.81507,75.81507,250.35
5677,605.293518,74.544553,38.544553,74.544553,263.21
5678,591.983481,74.300571,38.300571,74.300571,243.3
5679,578.437976,75.089519,39.089519,75.089519,234.81
5680,542.713859,76.817386,40.817386,76.817386,235.755
5681,528.100148,79.261614,43.261614,79.261614,239.64
5682,553.57884,81.918491,45.918491,81.918491,247.38
5683,615.192555,84.018163,48.018163,84.018163,255.46
5684,623.755069,84.820963,48.820963,84.820963,257.66
5685,566.191633,84.018051,48.018051,84.018051,237.5
5686,548.339175,81.917532,45.917532,81.917532,234.5
5687,535.56393,79.255222,43.255222,79.255222,231.75
5688,549.284925,76.783449,40.783449,76.783449,233.26
5689,532.15355,69.937382,33.937382,69.937382,233.67
5690,545.228766,68.920327,32.920327,68.920327,233.87
5691,532.757004,68.22923,32.22923,68.22923,238.81
5692,546.893269,68.277184,32.277184,68.277184,233.2
5693,527.026639,69.434815,33.434815,69.434815,231.59
5694,533.361932,71.82882,35.82882,71.82882,229.96
5695,546.267222,75.060402,39.060402,75.060402,227.75
5696,551.00478,78.099653,42.099653,78.099653,233.09
5697,575.675093,79.734474,43.734474,79.734474,238.52
5698,548.674593,79.423288,43.423288,79.423288,235.72
5699,527.697615,77.719327,41.719327,77.719327,236.043333
5700,547.019116,75.773906,39.773906,75.773906,246.203333
5701,576.843342,74.503389,38.503389,74.503389,260.303333
5702,541.04249,74.259406,38.259406,74.259406,256.33
5703,529.148451,75.048354,39.048354,75.048354,251.893333
5704,549.950946,76.776221,40.776221,76.776221,237.166667
5705,551.447987,79.22045,43.22045,79.22045,228.776667
5706,569.141767,81.877327,45.877327,81.877327,242.276667
5707,615.871732,83.976999,47.976999,83.976999,263.056667
5708,555.47672,84.779798,48.779798,84.779798,265.32
5709,554.780349,83.976886,47.976886,83.976886,247.443333
5710,558.848726,81.876368,45.876368,81.876368,239.903333
5711,576.843342,79.214057,43.214057,79.214057,233.336667
5712,574.686738,76.742284,40.742284,76.742284,240.343333
5713,577.18741,74.897174,38.897174,74.897174,231.336667
5714,534.008073,73.880119,37.880119,73.880119,238.416667
5715,525.075617,73.189022,37.189022,73.189022,231.7
5716,527.757761,73.236975,37.236975,73.236975,239.22
5717,528.394282,74.394607,38.394607,74.394607,228.06
5718,522.418422,76.788612,40.788612,76.788612,232.06
5719,538.179861,80.020194,44.020194,80.020194,238.92
5720,535.026864,83.059444,47.059444,83.059444,241.13
5721,584.943762,84.694265,48.694265,84.694265,250.93
5722,566.836319,84.38308,48.38308,84.38308,240.06
5723,560.606754,82.679118,46.679118,82.679118,228.51
5724,551.159627,80.733697,44.733697,80.733697,239.28
5725,575.736548,79.46318,43.46318,79.46318,251.34
5726,546.114996,79.219198,43.219198,79.219198,236.31
5727,540.581784,80.008146,44.008146,80.008146,229.46
5728,534.110812,81.736013,45.736013,81.736013,240.65
5729,534.45469,84.180242,48.180242,84.180242,241.33
5730,543.722283,86.837119,50.837119,86.837119,248.56
5731,596.941251,88.936791,52.936791,88.936791,263.24
5732,556.696961,89.73959,53.73959,89.73959,243.1
5733,543.242754,88.936678,52.936678,88.936678,242.8
5734,538.069536,86.836159,50.836159,86.836159,244.52
5735,547.068114,84.173849,48.173849,84.173849,251.34
5736,529.621594,81.702076,45.702076,81.702076,250.58
5737,537.904426,74.857933,38.857933,74.857933,251.46
5738,547.173219,73.840878,37.840878,73.840878,232.44
5739,535.067546,73.149781,37.149781,73.149781,226.71
5740,551.514678,73.197735,37.197735,73.197735,228.55
5741,522.344001,74.355366,38.355366,74.355366,228.97
5742,533.536861,76.749371,40.749371,76.749371,224.76
5743,533.871392,79.980953,43.980953,79.980953,234.79
5744,549.733145,83.020204,47.020204,83.020204,233.03
5745,609.49107,84.655025,48.655025,84.655025,254.08
5746,597.539276,84.343839,48.343839,84.343839,247.69
5747,557.004646,82.639878,46.639878,82.639878,245.24
5748,584.913262,80.694457,44.694457,80.694457,241.2
5749,547.419042,79.42394,43.42394,79.42394,250.951667
5750,572.348067,79.179957,43.179957,79.179957,238.846667
5751,659.512788,79.968905,43.968905,79.968905,236.07
5752,627.859872,81.696772,45.696772,81.696772,232.5
5753,603.682644,84.141001,48.141001,84.141001,232.7
5754,621.906696,86.797878,50.797878,86.797878,237.673333
5755,566.365484,88.89755,52.89755,88.89755,257.85
5756,622.751686,89.700349,53.700349,89.700349,243.62
5757,546.683995,88.897437,52.897437,88.897437,237.433333
5758,547.050612,86.796919,50.796919,86.796919,234.73
5759,566.078786,84.134608,48.134608,84.134608,239.303333
5760,546.329587,81.662835,45.662835,81.662835,229.763333
5761,561.772046,74.819672,38.819672,74.819672,234.64
5762,543.735652,73.802617,37.802617,73.802617,239.353333
